listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,location
3419815152,Queen Latifah,All Hail The Queen,Tommy Boy,TB 1022,"LP, Album",439316,For Sale,40.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3471530817,Quincy Jones,Smackwater Jack,A&M Records,SP-3037,"LP, Album, Ter",601954,For Sale,20.0,2026-01-06 10:11:56,"Clean and well-kept copy with light signs of play. A couple of faint hairlines, nothing that affects play. Cover in great shape with only minor edge wear. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos!  A jazz-funk classic with cinematic flair.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,b63
2942811307,Quincy Jones,The Dude,A&M Records,SP-3721,"LP, Album, Y -",320334,For Sale,25.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves. 1983 post disco gold.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3419790297,Quincy Jones,The Dude,A&M Records,SP-3721,"LP, Album, B",5346278,For Sale,20.0,2026-01-06 10:11:56,,Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451680180,Rage Against The Machine,The Battle Of Mexico City,"Epic, Legacy, Epic, Legacy","19439845151, 19439845151S1","Album, RSD, RE + LP, Gre + LP, Red",19027405,For Sale,39.99,2026-01-06 10:11:56,"Pristine copy, barely handled. Looks unplayed with a glossy, flawless surface. Sleeve is in near mint condition with sharp corners and zero wear. A must-have live performance from Rage, delivering that raw, explosive energy.",Near Mint (NM or M-),Near Mint (NM or M-),Y,,690,2,
3143068607,Rasa (9),Everything You See Is Me,Govinda Records (2),RA-106,"LP, Album",843564,For Sale,15.0,2026-01-06 10:11:56,Vinyl in excellent shape. Cover also great shape. Everything kept in protective sleeves,Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,#3
3453187959,"Ray, Goodman & Brown","Ray, Goodman & Brown","Polydor, Polydor","PD-1-6240, 2391 434","LP, Album, 53 ",766905,For Sale,5.0,2026-01-06 10:11:56,"1979 smooth soul harmonies from Ray, Goodman & Brown. Essential slow jam vibes with that unmistakable late-’70s production warmth. Vinyl is VG+, well-kept with great playback. Sleeve VG, some corner bumps but still holding strong.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3453406818,Ready For The World,Oh Sheila,MCA Records,MCA-23572,"12"", Single, PRC",7960403,For Sale,5.0,2026-01-06 10:11:56,"Vinyl is in solid VG+ shape with only light handling wear. Classic ‘80s R&B jam, perfect for any dancefloor or nostalgia trip.",Very Good Plus (VG+),Generic,Y,,230,1,c58
3419814426,René & Angela,Street Called Desire,"Mercury, Mercury","422-824 607-1 M-1, 824 607-1 M-1","LP, Album, 72",712396,For Sale,25.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451685508,The Ritchie Family,Arabian Nights,Marlin,MARLIN 2201,"LP, Album, P/Mixed",200385,For Sale,15.0,2026-01-06 10:11:56,1976 Marlin release featuring the disco suite “Arabian Nights.” Vinyl is in solid VG+ shape with only light signs of play. Cover has some edge wear and general shelf wear but still intact. A great copy for any disco lover!,Very Good Plus (VG+),Very Good (VG),Y,,230,1,
2942806810,Rodney Franklin,Marathon,Columbia,FC 38953,"LP, Album",1265133,For Sale,10.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451678545,Rodney Franklin,Marathon,Columbia,FC 38953,"LP, Album",1265133,For Sale,6.75,2026-01-06 10:11:56,"Solid VG+ vinyl with only minor surface marks—plays clean. Cover has some general wear, a few edge scuffs, and light ring wear but nothing serious. Smooth, sophisticated jazz-funk grooves from Franklin—underrated gem!",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3419883816,Rootsman,Mister Music Man,Love People Records,LPL 006,LP,2420390,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, original shrink. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Near Mint (NM or M-),Y,,230,1,
3430779273,Rose Royce,Strikes Again,Whitfield Records,WHK 3227,"LP, Album, Gol",1061951,For Sale,10.0,2026-01-06 10:11:56,VG+/VG+ – Vinyl is in great shape with minimal wear. Cover is well-preserved with only light signs of handling. Stored in protective sleeves and shipped in Whiplash mailers for top-tier protection. Let me know if you’d like photos! Strikes Again delivers smooth funk and soulful grooves—Love Don’t Live Here Anymore is the undeniable standout.,Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2943668035,Roy Ayers,In The Dark,Columbia,FC 39422,"LP, Album, Pit",284547,For Sale,10.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3451681800,Roy Ayers,You Might Be Surprised,Columbia,FC 40022,"LP, Album, Pit",999630,For Sale,20.0,2026-01-06 10:11:56,"Still in original shrink with hype sticker intact. Vinyl is clean with only minor signs of handling. Cover retains its sharp look, protected by the shrink wrap. Essential mid-’80s Roy Ayers—smooth, funky, and underrated.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3453464895,The Salsoul Orchestra,Nice 'n' Naasty,"Salsoul Records, Salsoul Records","SZS-5502, SZS 5502","LP, Album, Pit",894300,Sold,12.0,2026-01-06 10:11:56,"Vinyl is clean and well-kept, with only minor handling wear. Sleeve has some wear but still presents well. ask for pics",Very Good Plus (VG+),Very Good (VG),Y,,230,1,d54
3453477129,The Salsoul Orchestra,Salsoul Orchestra,Salsoul Records,SZS 5501,"LP, Album, Pit",3698902,For Sale,7.5,2026-01-06 10:11:56,"A classic slice of disco history. Vinyl is in excellent shape with light handling marks, plays great. Cover has visible edge wear and handling marks but still presents well.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,d55
3430621155,Santana,Abraxas,Columbia,KC 30130,"LP, Album, Pit",6534046,For Sale,50.0,2026-01-06 10:11:56,"VG+ vinyl, VG cover. Light marks on the record, plays great. Cover has expected shelf wear, mostly on the back, but the gatefold still looks solid. Kept in protective sleeves because I care. Let me know if you’d like photos! Oye Como Va is the banger, but Incident at Neshabur is the deep cut that really hits.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3430781088,Scrunter,Gimme Some,Charlo's Productions,CP 89013,"LP, Album",5830462,For Sale,5.0,2026-01-06 10:11:56," NM/VG+ – Vinyl is near mint, clean and well-preserved. Cover is in great shape with the original shrink wrap still intact. Kept in protective sleeves and shipped in Whiplash mailers for secure delivery. Let me know if you’d like photos! A soca gem—Gimme Some is pure energy, guaranteed to liven up any set.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3430585926,Scrunter,Soca Bacchanal,Hibiscus Records (3),NC 0011,"12""",1374332,For Sale,7.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in great shape, original shrink, minor crate wear. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3451682994,Sharon Redd,Beat The Street,Prelude Records,PRL D 563,"12"", Promo",373817,Sold,8.0,2026-01-06 10:11:56,"Clean copy of this Prelude Records disco classic. Vinyl has some minor hairlines but plays through beautifully. No original sleeve, but housed in a clean generic cover. If you know, you know—Eric Matthew’s production is untouchable.",Very Good Plus (VG+),Generic,Y,,230,1,
3451754346,Silver Convention,Silver Convention,Midland International,BKL1-1369,"LP, Album",935775,For Sale,8.0,2026-01-06 10:11:56," 1976 Euro-disco perfection from Silver Convention. Classic Munich groove that set the blueprint for disco’s golden era. Vinyl is VG+, clean sound with only faint surface signs. Sleeve VG, moderate edge wear but still solid.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,a54
1915046894,Slave,Stone Jam,Cotillion,SD 5224,"LP, Album, SP ",813751,For Sale,20.0,2026-01-06 10:11:56,"Wax has some hairlines, music plays through. Cover in VG+ condition, includes original inner sleeve. Everything now kept in protective sleeves.",Very Good (VG),Very Good Plus (VG+),Y,,230,1,
2943646957,Slave,Stone Jam,Cotillion,SD 5224,"LP, Album, SP ",813751,For Sale,25.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430587276,Slave,Stone Jam,Cotillion,SD 5224,"LP, Album, SP ",813751,For Sale,25.0,2026-01-06 10:11:56,"Vinyl is in excellent shape and the cover is well-preserved with only minor crate wear. There’s a DJ BPM sticker in the top right corner. I keep everything in protective sleeves because I care about quality. If you’d like a photo, just let me know. “Watching You” is the standout track!",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
2943649777,Slave,The Hardness Of The World,Cotillion,SD 5201,"LP, Album, PR",2981454,For Sale,15.0,2026-01-06 10:11:56,,Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3419823162,Sly & The Family Stone,Greatest Hits,Epic,PE 30325,"LP, Comp, RE, Gat",394409,For Sale,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3471465069,Stuff (2),Stuff,Warner Bros. Records,BS 2968,"LP, Album, Win",642414,For Sale,38.0,2026-01-06 10:11:56,"VG+ vinyl, VG+ cover. Original shrink intact, wax looks nice, and includes the original inner sleeve. Just a touch of edge wear, but the grooves are crisp and clean. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3453404424,The Stylistics,Heavy,Avco,AV-69004-698,"LP, Album",9227133,For Sale,13.76,2026-01-06 10:11:56,"Great shape, light edge wear, vinyl plays clean. Underrated gem from The Stylistics—smooth, deep grooves with that signature Philly soul elegance.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,c56
3453405669,The Stylistics,Rockin' Roll Baby,Avco,AV-11010-598,"LP, Album, Mon",1079075,Sold,20.0,2026-01-06 10:11:56," Some crate and ring wear on the cover, but the wax itself looks fresh. Classic Stylistics sound—smooth harmonies and lush orchestration.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,c57
2943657595,T-Connection,Magic,"Dash, Dash, Dash","D-30004, DASH-30004, Magic-D-30004","LP, Album, She",3054132,For Sale,10.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2943659875,T-Connection,Pure & Natural,Capitol Records,ST-12191,"LP, Album",1279428,For Sale,15.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves. musicians jazz-funk type band ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2943655432,T-Connection,T-Connection,"Dash, Dash, Dash","30009, DASH 30009, Dash 30009","LP, Album",3031284,For Sale,15.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3410096070,Tavín Pumarejo Y El Conjunto Quisqueya,La Combinación Ganadora,Viva Records (6),LP-00142,"LP, Album",3136680,For Sale,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3410546142,The Temptations,Truly For You,Gordy,6119GL,"LP, Album, Sup",10551398,For Sale,10.0,2026-01-06 10:11:56,,Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451686318,The Three Degrees,The Three Degrees,Philadelphia International Records,KZ 32406,"LP, Album, Pit",218770,For Sale,20.0,2026-01-06 10:11:56," Philly soul staple with lush harmonies and smooth production. Vinyl is clean and well-kept with only minor surface marks. Sleeve has moderate wear, some edge scuffing, and light ring wear.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
2943420805,The Time,Ice Cream Castle,"Warner Bros. Records, Warner Bros. Records","9 25109-1, 1-25109","LP, Album, All",625713,For Sale,15.0,2026-01-06 10:11:56,,Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3143979149,The Time,The Time,Warner Bros. Records,BSK 3598,"LP, Album, Win",8286645,For Sale,15.0,2026-01-06 10:11:56,"Vinyl in excellent shape, cover is in good shape, has some crate wear. Inner label and back of cover has previous owner name. ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3434017668,The Time,What Time Is It?,"Warner Bros. Records, Warner Bros. Records","9 23701-1, 1-23701","LP, Album, SRC",10950760,For Sale,20.0,2026-01-06 10:11:56,"VG+ vinyl, VG+ cover. Record is in excellent shape with only minor signs of handling. Plays clean with no skips or major noise. Cover has light edge and corner wear but is in solid condition overall. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos! 🔥 Classic Minneapolis funk—Prince’s magic is all over this!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,B31
3410098833,Timex Social Club,Rumors,"Jay Records, Jay Records","001, JAY 001","12"", Single, Mar",224118,For Sale,5.0,2026-01-06 10:11:56,,Good Plus (G+),Very Good (VG),Y,,230,1,
3419822478,Timex Social Club,Rumors,"Jay Records, Jay Records","001, JAY 001","12"", Single, Mar",224118,For Sale,15.0,2026-01-06 10:11:56,"Great shape vinyl, cover in good shape, DJ BPM sticker, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451688295,Tina Turner,Private Dancer,Capitol Records,ST-12330,"LP, Album, Jac",6256142,For Sale,10.0,2026-01-06 10:11:56,"A true classic from the queen of rock & soul. This VG copy plays well with some light groove wear and surface marks, but no skips or overpowering noise. Sleeve has moderate wear, some creasing, and edge scuffing but remains intact.",Very Good (VG),Very Good (VG),Y,,230,1,
3451689177,Toto,Toto IV,Columbia,FC 37728,"LP, Album, Ter",723633,For Sale,15.0,2026-01-06 10:11:56,"Includes the original inner sleeve. Vinyl has some noticeable groove wear and light scratches, but still plays well without overpowering noise. Sleeve has moderate wear, a bit of edge scuffing, and some ring wear.",Very Good (VG),Very Good (VG),Y,,230,1,
2941447888,Toût Swėėt,Another Man Is Twice As Nice,Buzz Records (2),BZ1103,"12""",366342,For Sale,20.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves. Love this response to Barbara Mason",Near Mint (NM or M-),Generic,Y,,230,1,
3419788434,Vanity 6,Nasty Girl / He's So Dull / Drive Me Wild,"Warner Bros. Records, WEA",92.9858-0,"12"", Maxi",95813,For Sale,25.0,2026-01-06 10:11:56,"Excellent shape, nearly mint vinyl, cover in very good shape, minor crate wear. Top 3 inches of spine near ""Maxi Single"" worn down. Vintage UK record shop tag.  Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3410231373,Various,Disco Party,Marlin,MARLIN 2207/08,"2xLP, Comp, Mixed",8372329,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,460,2,
3143054816,Various,Street Beat,"Sugar Hill Records, Sugar Hill Records","SH2-9228, SH-2-9228","2xLP, Comp",206646,For Sale,20.0,2026-01-06 10:11:56,"Cool collection. Vinyl in very good shape. Cover in good condition as well, some crate wear. Hype Sticker from St.Marks Sounds in Manhattan.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,460,2,#3
3451742607,Various,Thank God It's Friday (The Original Motion Picture Soundtrack),"Casablanca, Casablanca","NBLP-7099, NBLP 7099-3","2xLP, Album, Als + 12"", S/Sided, Single",2543892,For Sale,20.0,2026-01-06 10:11:56,"1978 Casablanca disco soundtrack, featuring Donna Summer, The Commodores, Love & Kisses, and more. Oh, and Jeff Goldblum is in the film—just in case you needed another reason to own this gem. Vinyl is VG+, plays clean with minimal wear. Sleeve VG, some noticeable ring wear but no structural damage.",Very Good Plus (VG+),Very Good (VG),Y,,690,3,
2943429328,Various,The Best Of Chi-Sound Records 1976-1984,Demon Records,DEMREC992,"2xLP, RSD, Comp, Mono, Blu",22895636,For Sale,35.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Near Mint (NM or M-),Near Mint (NM or M-),Y,,460,2,
3451718457,Various,The Big Chill (Original Motion Picture Soundtrack),Motown,6062 ML,"LP, Comp, Car",1421693,For Sale,18.0,2026-01-06 10:11:56,"1983 Motown soundtrack compilation featuring Marvin Gaye, The Temptations, The Supremes, and more. Vinyl is VG+, clean sound with minimal wear. Sleeve VG, some edge and ring wear but solid overall.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
2962079797,Various,Trojan Records - Rude Boy Rumble,Trojan Records,BMG15009V,"LP, RSD, Comp",6913433,For Sale,30.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves and handled with love. Great mix of classic rocksteady bangers",Near Mint (NM or M-),Near Mint (NM or M-),Y,,230,1,
2941454395,Warp 9,Light Years Away,Prism,PDS 460,"12"", Single",80384,For Sale,20.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3451687434,The Weather Girls,It's Raining Men,"The Entertainment Company Records, Columbia",44-03181,"12""",352519,For Sale,9.0,2026-01-06 10:11:56,"Classic disco anthem that never fails to get the floor moving. Vinyl is in strong VG+ shape, plays beautifully with minimal surface signs. Sleeve has noticeable wear, some edge scuffing, and light ring wear but still solid.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3419880636,The Whispers,In The Raw,Solar,AS-11543,"12"", Promo",507294,For Sale,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, generic Elektra Asylum ""Butterfly"" cover, minor crate wear. Previous owner ""Whispers"" sticker label. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Generic,Y,,230,1,
3410097630,Whitney Houston,Whitney,Arista,AL-8405,"LP, Album",5543825,For Sale,75.0,2026-01-06 10:11:56,"1987 LP featuring the hits I Wanna Dance with Somebody and Didn’t We Almost Have It All. Vinyl is VG+, plays well with light surface marks. Original inner sleeve included. Cover in VG+ shape with mild wear, solid spine.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451694250,Whitney Houston,Whitney Houston,"Arista, Arista","AL 8-8212, AL8-8212","LP, Album",5856861,For Sale,60.0,2026-01-06 10:11:56,"Classic debut LP from Whitney Houston, featuring “Saving All My Love for You” and “How Will I Know.” Vinyl is in VG+ condition, clean with light handling marks. Sleeve has moderate wear on edges and corners but remains solid overall.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3453335931,Yellowman,King Yellowman,Columbia,BFC 39301,"LP, Album",1833347,For Sale,25.0,2026-01-06 10:11:56,"Solid VG+, could even be NM-. Cover has light scuffs on edges but still presents well. Vinyl plays clean. Classic ’84 Yellowman—dancehall energy, roots vibes, and the king in his prime.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,b59
3453848538,Yes,Fragile,Atlantic,SD 7211,"LP, Album, RP, PR-",485319,For Sale,16.0,2026-01-06 10:11:56,"VG+ vinyl with clean sound, some light handling marks. Cover in VG shape with light wear on edges. Classic progressive rock essential with that crisp Atlantic Records mastering.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,d57
3410066163,Zapp,Zapp III,"Warner Bros. Records, Warner Bros. Records","1-23875, 9 23875-1","LP, Album, Win",639260,For Sale,20.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
4002667303,Orlando Contreras,El Reencuentro,Continental De Discos,LPXL-3003,"LP, Album",23673200,For Sale,20.0,2026-01-25 07:05:13,"Excellent overall. Sleeve appears barely handled, with light corner bumping. No other notable wear.",Very Good Plus (VG+),Very Good Plus (VG+),N,,230,1,
